TIME,Cp[0]:1,Cp[1]:1,Cp[2]:1,Cp[3]:1,Cp[4]:1,Cp[5]:1,Cp[6]:1,Cp[7]:1,Cp[8]:1,Cp[9]:1,Cp[10]:1,Cp[11]:1,Cp[12]:1,Cp[13]:1,Cp[14]:1,Cp[15]:1,Cp[16]:1,Cp[17]:1,Cp[18]:1,Cp[19]:1,Cp[20]:1
6,0.93058397,0.91838596,0.81270202,0.93843575,1.08272786,0.74808076,0.80132012,0.95001079,0.90604712,0.82855476,0.83788025,0.98480443,1.00757788,1.00045138,0.83500132,0.90577888,0.73872346,1.02623275,1.06091379,1.02453182,0.72893816
6.02,0.97389038,1.0871514,0.86478322,0.9674943,0.92635697,0.89244722,0.8903377,0.85960425,1.03566192,0.73465517,0.96523401,0.95784972,1.29445161,0.79507199,0.94575907,0.80603533,1.02321491,1.04071734,0.95556404,0.98781788,0.99516619
6.04,1.00006195,0.83546032,0.88688362,0.98527607,0.87556375,0.99568329,0.80410832,0.74745343,0.82708503,0.81337931,0.98100416,0.85795895,1.00199643,0.86752096,0.94597981,0.95260944,0.87910198,0.86307229,0.94079371,0.83616216,0.92358375
6.06,0.81270778,0.86815742,1.0227219,0.96199872,0.89861691,1.0843303,0.96442194,0.96783984,0.94746985,1.00708895,0.83032217,0.96600202,0.80948859,0.82041724,0.8010019,1.12510145,0.92620737,0.91796566,0.81553423,0.79327374,1.01010968
6.08,0.7849432,1.00114182,1.09901496,1.09799855,1.06918017,1.00267974,1.12940629,0.88472349,0.9929137,0.86986007,0.90102905,0.88437351,1.01730607,0.8529222,0.93705021,0.88848203,0.95454766,0.96094728,0.90072362,0.92828294,1.10520645
6.1,0.93183248,0.93969977,0.80874375,0.77456203,0.87259075,1.04854232,0.88298367,0.88854224,0.96011236,0.705082,0.96070541,0.92874451,0.88711103,0.87396624,0.9262958,0.92162549,0.90977391,1.02334184,0.90972807,0.87920155,0.88820152
6.12,1.04393156,0.75403963,0.87254286,0.91833086,0.76161493,0.77873825,0.77009966,0.81105568,0.88312259,0.98310105,0.96228973,0.9468163,0.84234459,0.84341066,0.83031553,0.8146552,0.94969141,0.74805379,0.84113891,0.91073705,0.79623806
6.14,0.85506421,0.95297079,1.03058758,0.91633932,0.78139576,0.9348751,0.81865718,1.0018606,0.96621286,0.88144208,0.86023156,0.8936393,1.00367893,0.88121078,0.92472219,0.87748246,0.67093684,0.85718547,0.75415097,0.87334807,0.87881066
6.16,0.96431162,0.84819954,0.78983475,0.94124752,1.04704777,0.84783924,0.81282794,0.78693639,1.03565383,0.93138566,0.86948107,0.79232988,0.88631237,1.00409675,0.88238024,0.87570401,0.91740567,0.98550134,0.85107797,0.9444353,0.91888108
6.18,0.90190054,1.04017204,0.93496112,0.68224764,0.82479948,0.77633805,0.68571762,0.95128202,1.07385161,0.916642,0.90644763,0.97295417,0.78853404,0.83409419,0.75085104,0.85411423,0.77387234,0.9472697,0.84451093,0.92679948,0.89471272
6.2,0.81824109,0.72704191,0.90613848,0.77250985,0.80926391,0.85758008,0.9830954,0.86859568,0.85781868,0.8711975,0.82154764,0.79651201,0.74262431,0.87466875,0.93855683,0.83142942,0.85285808,0.69127778,0.87663351,1.13773381,0.73032755
6.22,0.72919164,0.79516097,0.78371226,0.83184932,0.84932174,0.86439735,0.80768107,0.89355577,1.05398546,0.72430808,0.88024161,0.69130408,0.8264526,0.7495066,0.90162385,0.79821928,0.90902363,0.85280835,0.92963527,0.80455554,0.84036546
6.24,0.86842915,0.67212503,0.87799973,0.9687067,0.94028389,0.96355425,0.82147466,0.7983605,0.7492423,0.82820258,0.77476439,0.79444804,0.8652333,0.84876896,0.75085966,0.8241838,0.87395481,0.91332172,0.86010304,0.66762644,0.78509166
6.26,0.85663939,0.85644153,0.99725136,0.93968616,0.89525255,0.88364537,0.80370464,0.77662965,0.77810167,0.88037355,1.01514188,0.85429301,0.7571108,0.82915621,0.89656248,0.80902159,0.91084241,0.7521673,0.81028061,0.92120271,0.83551073
6.28,0.84510926,0.65264271,0.82414248,0.73244225,0.86238263,0.75951898,0.87219659,0.89500901,0.68708834,0.79731192,0.83578716,0.85983833,0.80876458,0.86699339,0.77844179,0.80074641,0.75241859,0.82675292,0.94923586,0.8141063,0.91832958
6.3,0.92551549,0.86208822,0.95480829,0.94447722,0.76759572,0.83486852,0.7079254,0.98753581,0.80599332,0.81938196,0.76598095,0.8910298,0.84605921,0.92568385,0.76262277,0.85034828,0.78394834,0.85614015,0.74669954,0.88513599,0.80452276
6.32,0.78584357,0.89050168,0.82186508,0.81370999,0.78451787,0.84932822,0.83501118,0.85387704,0.83461111,0.69010849,0.74488997,0.73512194,0.85735482,0.74058651,0.99027634,0.83057968,0.836596,0.73947968,0.8204147,0.7443492,0.64086961
6.34,0.94896301,0.79299047,0.72178807,0.77576247,0.68843721,0.76818061,0.79162666,0.67230035,0.82910003,0.9057978,0.93014138,0.82440506,0.80172836,0.74752757,0.67545189,0.78483555,0.80031478,0.79031501,0.89652226,0.65988148,0.74984812
6.36,0.72360564,0.78305651,0.7663966,0.82317605,0.93660439,0.83230563,0.75878171,0.83137097,0.67625194,0.7859821,0.89073504,0.90649902,0.7210201,0.74107474,0.77728638,0.61145573,0.67339773,0.7816417,0.73585328,0.85268351,0.76921265
6.38,0.63042357,0.78643757,0.8579908,0.76978133,0.82837809,0.66348834,0.6771343,0.76865138,0.74556266,0.78982698,0.8897212,0.71939847,0.71500961,0.85574954,0.70312503,0.72442737,0.83159466,0.76064341,0.74129939,0.67795824,0.64826475
6.4,0.78322021,0.70658469,0.73842615,0.66518367,0.76522923,0.78746031,0.84046513,0.85103906,0.82134674,0.83633643,0.72958202,0.78847909,0.68934243,0.76975926,0.74873027,0.78945974,0.80305937,0.92471129,0.85138484,0.7086321,0.81865456
6.42,0.74103357,0.71807722,0.73561919,0.80280021,0.8235427,0.82260151,0.85699688,0.88294957,0.8203737,0.89840756,0.79955415,0.89333629,0.63730941,0.66349484,0.72310779,0.92509824,0.70165457,0.87730452,0.81790139,0.78655019,0.86299977
6.44,0.71785929,0.75040513,0.7321064,0.64834996,0.76637511,0.66763962,0.80092422,0.74589681,0.7124447,0.7590353,0.74256088,0.84723573,0.82409501,0.87337863,0.67449013,0.83796736,0.75957048,0.93350495,0.79649193,0.84197651,0.82291898
6.46,0.88229563,0.70089313,0.78394838,0.66607947,0.86595302,0.77593113,0.80867319,0.81908477,0.66725785,0.67032278,0.80283992,0.59132663,0.65720683,0.86319986,0.8882013,0.72647288,0.74313833,0.7524047,0.78137469,0.72970879,0.80407246
6.48,0.71954278,0.73042542,0.85996358,0.62014861,0.73925762,0.82045932,0.83008778,0.64765594,0.89581448,0.70148515,0.86398926,0.6591069,0.69008505,0.75136704,0.73413716,0.68663763,0.64678039,0.88728504,0.84440435,0.69209,0.82742087
6.5,0.70866439,0.80382449,0.64030309,0.7206051,0.69638571,0.70698175,0.80528239,0.62779971,0.74543313,0.78639388,0.68886474,0.85151264,0.64943253,0.8325321,0.7524962,0.76614119,0.76804908,0.70499162,0.65492845,0.61281226,0.6006594
6.52,0.71156486,0.58317315,0.72455145,0.82507182,0.87493468,0.73260414,0.89352242,0.83815123,0.76643185,0.76271756,0.74113023,0.71383992,0.83009123,0.61705839,0.80671161,0.77379384,0.67432559,0.67297579,0.78208132,0.78326948,0.7168518
6.54,0.67358553,0.71282515,0.67960016,0.7706673,0.76178352,0.77973998,0.83694257,0.77059591,0.7308639,0.70418456,0.75926454,0.76276722,0.82946397,0.84647297,0.88047626,0.61665885,0.7058197,0.71564791,0.66236062,0.72899863,0.73303219
6.56,0.65950815,0.80834726,0.87482383,0.64003549,0.76200714,0.74883208,0.65202683,0.68581072,0.69088703,0.74737887,0.61362121,0.78394044,0.60444359,0.65093571,0.64976718,0.68882288,0.84291121,0.68423777,0.82916896,0.63763515,0.70061898
6.58,0.67216843,0.6937985,0.61994947,0.77252113,0.58745035,0.72729623,0.81909341,0.60702552,0.83985715,0.64230578,0.67858634,0.63109869,0.73598192,0.71761395,0.68543415,0.83320231,0.64751167,0.78702386,0.66527222,0.67670335,0.64718284
6.6,0.78776629,0.66179196,0.82177993,0.68605238,0.65504033,0.80335012,0.6808443,0.7343991,0.80607851,0.77281005,0.78671778,0.66727159,0.7712913,0.67041359,0.6813273,0.69111492,0.72505811,0.65234659,0.64959923,0.73197971,0.73021895
6.62,0.70465777,0.73041769,0.66974661,0.62235192,0.67315278,0.76092931,0.7168767,0.74720352,0.71475175,0.77392865,0.85029089,0.88766986,0.72294083,0.61889716,0.83350893,0.73710665,0.77462865,0.75691604,0.5899328,0.56789153,0.78189687
6.64,0.68362707,0.66340396,0.76286315,0.69364109,0.65592621,0.62057936,0.66475229,0.6939719,0.65129785,0.67702449,0.6597389,0.59176921,0.69035333,0.78645519,0.79091907,0.66322298,0.75684845,0.5890805,0.79914822,0.68142238,0.68844067
6.66,0.62084015,0.62571404,0.67665258,0.78111398,0.71815383,0.58902877,0.7249434,0.57776591,0.7434461,0.67556574,0.57029376,0.78552386,0.84426744,0.74681367,0.62409599,0.70461297,0.59083753,0.63094972,0.73288361,0.62090914,0.55661745
6.68,0.59424315,0.71009932,0.67158223,0.62137825,0.76950668,0.71929725,0.69921266,0.66573726,0.72567457,0.77503114,0.62236909,0.63775759,0.73500926,0.62825402,0.59344469,0.6956429,0.71132805,0.58624775,0.63818803,0.66551474,0.62131484
6.7,0.8312626,0.69736663,0.60195375,0.69019664,0.70008409,0.784784,0.63743524,0.68882834,0.58848636,0.68584129,0.73617572,0.57164282,0.65893766,0.75689859,0.68212911,0.66821795,0.76564473,0.62163407,0.69951076,0.65897279,0.66556904
6.72,0.77814917,0.63965036,0.73821426,0.62238073,0.53113477,0.64276059,0.71914709,0.58368619,0.73017441,0.72626171,0.65916152,0.740554,0.62113611,0.58666359,0.59558421,0.70678803,0.56471065,0.67188235,0.68412745,0.68780646,0.55046338
6.74,0.76332883,0.6658088,0.50472217,0.71659684,0.71529668,0.59141274,0.76028032,0.68757271,0.69054135,0.63668624,0.76088662,0.78278606,0.54049159,0.72754239,0.63652386,0.54344582,0.55367647,0.60302903,0.60186259,0.61599698,0.65110528
6.76,0.76178061,0.66345139,0.60966923,0.70825925,0.75784384,0.68497938,0.59169895,0.62011556,0.69620691,0.66587599,0.74799403,0.82634086,0.79026844,0.57522281,0.72797862,0.64006663,0.57855527,0.70601919,0.5870823,0.6697979,0.73243904
6.78,0.70001118,0.64190159,0.61106286,0.6188186,0.67225475,0.54938949,0.70102931,0.63556582,0.64633148,0.63063137,0.6648817,0.67530185,0.62292111,0.70844402,0.65306139,0.58344635,0.62276,0.6970557,0.69625193,0.66551767,0.70589031
6.8,0.7068082,0.60705945,0.48774749,0.68933141,0.68525319,0.64227484,0.67753744,0.68469694,0.80357954,0.68299528,0.72107722,0.66872299,0.45700846,0.67714038,0.74316225,0.61282694,0.55473408,0.5331972,0.63087597,0.61980553,0.75709801
6.82,0.57431014,0.65213331,0.6803973,0.63389095,0.71433531,0.56485857,0.55102366,0.66793349,0.6507838,0.67667611,0.50780341,0.60835606,0.68080337,0.64724629,0.67687456,0.68216601,0.6336156,0.71322904,0.52538396,0.80865833,0.73554593
6.84,0.68220273,0.70433847,0.63490374,0.53702661,0.60183313,0.6011645,0.70852524,0.62577238,0.63373848,0.57441742,0.55767062,0.62829717,0.63633492,0.64896133,0.68993589,0.7047985,0.65243546,0.63677006,0.52278358,0.51552737,0.69365832
6.86,0.66393732,0.62614778,0.52075465,0.60383951,0.63382598,0.60430028,0.58109456,0.61717147,0.62427729,0.60109359,0.81944004,0.54072747,0.5751369,0.57022126,0.59719828,0.60163461,0.68396105,0.64583516,0.6689296,0.57395422,0.63485363
6.88,0.56243401,0.64095522,0.59171872,0.60509322,0.59942251,0.66991067,0.60289166,0.62373195,0.73159464,0.64967945,0.59396634,0.60716354,0.661031,0.5551747,0.62799104,0.51685753,0.62258647,0.71308707,0.57623192,0.63983144,0.68178287
6.9,0.49699609,0.63584443,0.57695944,0.63341081,0.51433827,0.54354178,0.66754708,0.50228018,0.65287656,0.61082315,0.64892908,0.65344888,0.55481244,0.70026902,0.68883378,0.60546636,0.5938302,0.64776456,0.66117426,0.53841986,0.60214839
6.92,0.67069205,0.54273176,0.6636161,0.57231315,0.56776856,0.63711043,0.56983797,0.66569311,0.62269587,0.50086956,0.57602069,0.61584213,0.59377034,0.54564934,0.69407813,0.55430065,0.67273104,0.50088075,0.58176089,0.60507022,0.64900492
6.94,0.59356266,0.5604425,0.7020924,0.60705402,0.55632382,0.44435302,0.59363508,0.64238911,0.51597842,0.70203147,0.62340741,0.56375405,0.56677227,0.53930218,0.59291168,0.62800953,0.67240652,0.58791764,0.50702815,0.56323705,0.48876554
6.96,0.5743044,0.67515067,0.57296273,0.52481745,0.53952016,0.61851648,0.58868787,0.48332961,0.54566559,0.59901085,0.56559221,0.59870207,0.62267388,0.53534658,0.5384835,0.72519348,0.5182956,0.73503733,0.6302712,0.67177385,0.65483998
6.98,0.63368455,0.58288251,0.62014167,0.64366981,0.68843447,0.5405246,0.65207689,0.53570442,0.65724863,0.63689591,0.5616732,0.47580407,0.60181618,0.65724693,0.75104446,0.58726385,0.5807692,0.65708718,0.74962687,0.49107782,0.6678193
7,0.44185619,0.57781856,0.61755987,0.55640838,0.75724123,0.53295875,0.61869035,0.62758736,0.56327204,0.62247474,0.55835625,0.56580275,0.56792029,0.67504136,0.6109092,0.56181088,0.64169421,0.64089063,0.51124814,0.46308029,0.70396449
7.02,0.51062118,0.60478128,0.62705075,0.49838685,0.60614946,0.48432519,0.55599249,0.56502918,0.65262052,0.56457865,0.63299353,0.50618939,0.50644772,0.62148573,0.57776304,0.4369569,0.53219462,0.57256947,0.65113096,0.57667866,0.42800067
7.04,0.47859037,0.6033977,0.58252507,0.51415168,0.57118221,0.49062873,0.50386278,0.59444695,0.57152969,0.60933879,0.60113516,0.78092418,0.64007384,0.57042268,0.55877309,0.53437207,0.52805462,0.59425569,0.6043287,0.65634652,0.56380349
7.06,0.54981072,0.55178459,0.5718653,0.62113061,0.54350226,0.60042309,0.57046931,0.54293053,0.63087514,0.59884933,0.55109801,0.59947628,0.53192829,0.52404697,0.55780061,0.58626251,0.54818259,0.52124821,0.66631866,0.49096342,0.49587114
7.08,0.49651739,0.57314784,0.60543479,0.55690648,0.54001707,0.57547905,0.59583193,0.5307469,0.50746654,0.5357118,0.54053993,0.62648601,0.59347151,0.61929049,0.57374046,0.51936495,0.58083719,0.51629791,0.54000465,0.5715798,0.45792368
7.1,0.50748312,0.52216217,0.55168316,0.64352149,0.62438795,0.51319329,0.56980334,0.5676999,0.39100256,0.59926284,0.49083582,0.54343295,0.52094803,0.64578064,0.56435338,0.5569312,0.46366049,0.55707411,0.53616726,0.53369001,0.57670859
7.12,0.47468854,0.59718407,0.47959119,0.57076774,0.55971913,0.51407656,0.51499379,0.53293845,0.50448352,0.52857163,0.55664557,0.56630086,0.47653972,0.56119702,0.54275008,0.4487768,0.58500625,0.47837198,0.5662089,0.5783036,0.53315428
7.14,0.44769238,0.48258359,0.52125191,0.49075344,0.50823195,0.55131008,0.46125508,0.64657655,0.51988261,0.50431123,0.62396737,0.59650695,0.59309513,0.53145555,0.38646126,0.60025087,0.61595311,0.58974532,0.50777683,0.45183743,0.55635767
7.16,0.58832066,0.56982012,0.55852801,0.47039532,0.63315719,0.52862121,0.49842663,0.5576425,0.5187996,0.6695325,0.55406006,0.58994613,0.51210027,0.46442943,0.56555956,0.60333283,0.47197994,0.55850541,0.51768548,0.63320216,0.5422631
7.18,0.53945285,0.56602865,0.56661641,0.50504376,0.46715929,0.59437193,0.60796276,0.44541168,0.44830434,0.45760753,0.53581784,0.52090953,0.65491202,0.49828306,0.51046638,0.53945944,0.51960779,0.5317879,0.54095836,0.55019054,0.58283312
7.2,0.62471716,0.58755322,0.5081759,0.55122859,0.46920206,0.53319456,0.51855023,0.50216184,0.57004279,0.40932637,0.57850358,0.64322844,0.51045443,0.57540726,0.55633001,0.49193063,0.46788422,0.58509843,0.47147862,0.56069103,0.5671813
7.22,0.63491716,0.44806577,0.57911929,0.47846298,0.51864936,0.56553931,0.50905826,0.48081348,0.54393063,0.54250301,0.52525075,0.51875429,0.59788186,0.494802,0.54470323,0.57231595,0.40995865,0.56714577,0.58100483,0.55198993,0.55297672
7.24,0.63998253,0.51286507,0.51457429,0.62677177,0.48043424,0.44357452,0.60334728,0.45357092,0.65389775,0.49253786,0.42101652,0.57572799,0.4366978,0.44702659,0.56190333,0.50137799,0.42205721,0.48921809,0.58725111,0.56329019,0.48823632
7.26,0.4977311,0.56782,0.55659854,0.51850635,0.54652035,0.55777673,0.49363853,0.49043634,0.64974543,0.58212681,0.42975399,0.46495842,0.46415292,0.49281349,0.47238597,0.48074199,0.56515672,0.4412199,0.43339688,0.56505223,0.489238
7.28,0.43842061,0.55576042,0.55776679,0.40865615,0.44466094,0.55360161,0.45763713,0.47370199,0.62341322,0.53523224,0.42827193,0.47170293,0.44600615,0.52108502,0.4832272,0.57421932,0.5402548,0.57936319,0.40574,0.46982855,0.45722792
7.3,0.45902749,0.5776723,0.46594374,0.54950369,0.47637928,0.46985851,0.5377671,0.56632326,0.50460965,0.53181879,0.49680492,0.5112845,0.44612219,0.50006105,0.42733784,0.51711059,0.51257977,0.51299272,0.48211014,0.41542355,0.38139745
7.32,0.54086949,0.55075782,0.5207537,0.52711073,0.54365509,0.52895388,0.58534199,0.51187422,0.50143899,0.57394039,0.49915017,0.46166127,0.40770537,0.42289055,0.41820623,0.59539495,0.57409319,0.50802889,0.46537062,0.50766296,0.43222296
7.34,0.46774907,0.54327234,0.56623446,0.42827873,0.56787056,0.48352021,0.55038922,0.53955603,0.47114445,0.47674376,0.45468493,0.43661841,0.47672995,0.5145396,0.54259682,0.52441099,0.56860964,0.55964118,0.51592515,0.4382583,0.49898616
7.36,0.49279582,0.51175038,0.46265772,0.50651013,0.50851572,0.39235023,0.58017331,0.48396078,0.56972377,0.48260161,0.41651986,0.48316176,0.47187056,0.46439451,0.44261483,0.50882885,0.49681795,0.42038823,0.59365709,0.43981693,0.48225075
7.38,0.49379115,0.47274436,0.44589927,0.4322198,0.54029183,0.4646264,0.47538141,0.40915037,0.41901212,0.60064748,0.45469298,0.45109122,0.53485595,0.45743221,0.6638997,0.53330001,0.47588524,0.40027784,0.42500902,0.52026705,0.41936806
7.4,0.49004297,0.45299309,0.53675571,0.4902292,0.47758931,0.47269033,0.51036891,0.45092531,0.50640606,0.5113991,0.48962532,0.49575403,0.39646268,0.42253132,0.52124319,0.50126261,0.41278126,0.56456745,0.46082535,0.5532781,0.50277674
7.42,0.45330313,0.42602619,0.36651449,0.48009347,0.45315142,0.50361007,0.5726832,0.49987688,0.46392765,0.47253254,0.54047619,0.56604783,0.39572424,0.50591263,0.49528606,0.46695444,0.45890775,0.41920738,0.45041526,0.50977375,0.48449522
7.44,0.44152797,0.37792258,0.44674485,0.52046019,0.44566721,0.41530696,0.446822,0.48212527,0.34845696,0.47444946,0.44156109,0.49456138,0.41212223,0.42047234,0.51638814,0.53261624,0.38830507,0.33101106,0.49238286,0.42661664,0.46157021
7.46,0.41767506,0.50094177,0.53690634,0.41410006,0.47033344,0.42342109,0.39851579,0.42915297,0.42213517,0.43425895,0.4932364,0.58489067,0.4333969,0.51432159,0.5289613,0.41803974,0.48156813,0.49046604,0.4638001,0.43078551,0.51037611
7.48,0.49956087,0.41932995,0.52167506,0.42940022,0.3774882,0.5910879,0.43357311,0.43744878,0.46887455,0.37388126,0.43819443,0.3927044,0.49065181,0.47379772,0.49034879,0.52936101,0.49834558,0.47248257,0.54634231,0.43461951,0.49521401
7.5,0.42312734,0.48263451,0.45400568,0.36379112,0.49011776,0.48253429,0.51575141,0.45007779,0.43684087,0.41846364,0.52191148,0.45137031,0.45087338,0.52169951,0.46334718,0.48183247,0.42942999,0.46414804,0.48372976,0.413794,0.46760314
7.52,0.45389625,0.42964768,0.43898259,0.4956775,0.49825383,0.41449959,0.46081864,0.38422414,0.43290726,0.41679392,0.51282066,0.45782532,0.5069021,0.39269776,0.38867855,0.52262845,0.52319467,0.441661,0.38663719,0.48748065,0.43342286
7.54,0.46009203,0.43290469,0.42641188,0.47841506,0.47996532,0.45459357,0.400183,0.47688538,0.43528974,0.36943667,0.35199068,0.47024779,0.52637155,0.44448254,0.43324164,0.4310711,0.36221186,0.38559507,0.46583359,0.47077139,0.44169464
7.56,0.38666837,0.45934721,0.44186868,0.43061716,0.46600177,0.42974583,0.42147059,0.43601293,0.4643108,0.41832705,0.38923765,0.40624109,0.48606113,0.51280052,0.48833513,0.37231013,0.39833728,0.54683449,0.41859782,0.43767003,0.42560091
7.58,0.42227088,0.39293286,0.40806651,0.42790938,0.44126114,0.41701637,0.4670507,0.47480614,0.37704694,0.46108499,0.39172337,0.41150616,0.5079022,0.40793455,0.4003633,0.43835259,0.51343402,0.46638375,0.49766883,0.50275916,0.36114746
7.6,0.40899188,0.46088181,0.48900579,0.45177047,0.46228974,0.43401055,0.44819359,0.44634347,0.45591014,0.41801257,0.46804007,0.42130717,0.50261086,0.41638226,0.47329135,0.44069183,0.3667385,0.40600227,0.50272613,0.44405889,0.42576089
7.62,0.46960477,0.42357034,0.39554054,0.43988355,0.48130859,0.4582855,0.45805274,0.37558962,0.39281675,0.4002972,0.43050017,0.47413869,0.36148921,0.39153136,0.37611095,0.40042781,0.43212476,0.36074561,0.45316397,0.43269496,0.37251149
7.64,0.40345486,0.41659055,0.35942155,0.45348892,0.445226,0.43732815,0.42010783,0.47401201,0.46990833,0.42517649,0.38408513,0.38876309,0.44775237,0.38984829,0.43768175,0.4128449,0.42651183,0.43111445,0.39321297,0.42187879,0.46349145
7.66,0.49399113,0.45005327,0.4270112,0.42869613,0.42371784,0.45845601,0.45992304,0.44986456,0.47218729,0.46317076,0.4220461,0.42642285,0.43884408,0.44593867,0.35525071,0.42252624,0.47748768,0.43774741,0.45441529,0.4387112,0.42232594
7.68,0.37904664,0.41761794,0.43748083,0.5000736,0.40996844,0.39719834,0.40401898,0.48227104,0.43382102,0.4662953,0.38821284,0.27292522,0.49012129,0.43850142,0.37693035,0.41684638,0.4581256,0.53831382,0.4810453,0.44706873,0.44273764
7.7,0.50714091,0.43876651,0.48569852,0.34220996,0.46541414,0.4884265,0.40280326,0.46282328,0.40662393,0.40616132,0.37610488,0.41022133,0.33147412,0.4258566,0.39766795,0.36190144,0.36591052,0.3964058,0.38872845,0.40553207,0.45029716
7.72,0.42844618,0.40676453,0.3913507,0.29384078,0.39339663,0.50976799,0.43542082,0.42944126,0.38201217,0.35237209,0.3724524,0.3868994,0.39671985,0.3870291,0.4139348,0.48248225,0.38077084,0.44527294,0.40643584,0.47970968,0.40964131
7.74,0.45109632,0.44438955,0.30742741,0.38417089,0.34761924,0.41917915,0.36861278,0.42942017,0.39880354,0.42246748,0.33874942,0.41201244,0.39804915,0.41486405,0.40829375,0.43814946,0.42416689,0.32146176,0.41669333,0.42123144,0.40934972
7.76,0.40425044,0.36343148,0.38506217,0.38905269,0.40833689,0.39682848,0.43972151,0.37893015,0.45615697,0.40825051,0.35694289,0.40277066,0.36067656,0.38639776,0.34198219,0.34779428,0.39694585,0.40237818,0.40453636,0.45189129,0.38582099
7.78,0.36733754,0.39978117,0.3600129,0.41104172,0.41753436,0.34815333,0.36034656,0.31711096,0.42444839,0.41640957,0.3346525,0.42373633,0.42680649,0.38685225,0.44227491,0.46189121,0.44338924,0.38294154,0.43978137,0.42938158,0.44774232
7.8,0.35150395,0.40668261,0.37233815,0.36283017,0.43355038,0.42643403,0.33508112,0.35146327,0.40457057,0.37038299,0.3689973,0.36058128,0.43867799,0.34179139,0.41187005,0.39634129,0.35593102,0.42816238,0.40390972,0.3781797,0.4175505
7.82,0.33307379,0.36406589,0.38345818,0.38930705,0.34062282,0.35946192,0.38589121,0.40644513,0.36741054,0.39950683,0.4243083,0.34161342,0.41969145,0.39512677,0.39588989,0.36353779,0.38654751,0.39043897,0.36775633,0.3601243,0.39927707
7.84,0.35841806,0.40101344,0.37889838,0.31967829,0.38538573,0.40699066,0.34186143,0.40144094,0.38124868,0.41462229,0.3841755,0.4260648,0.39216179,0.36819211,0.42093131,0.4509149,0.34121583,0.40602943,0.38481129,0.30778082,0.44226336
7.86,0.3737205,0.26994547,0.35589131,0.40810353,0.40605122,0.3663348,0.37246331,0.35585625,0.29127237,0.43984402,0.38768426,0.39973408,0.34525785,0.44395871,0.3837873,0.3706641,0.37893875,0.39090178,0.449665,0.39147854,0.40845071
7.88,0.41028884,0.38737192,0.41583342,0.42809698,0.41036041,0.39297722,0.37407539,0.46389504,0.36870062,0.37403409,0.38205604,0.34879334,0.46045514,0.41535362,0.41441872,0.3797045,0.38977368,0.38359886,0.38978249,0.37209428,0.44846559
7.9,0.40532732,0.37218387,0.3579733,0.34014125,0.45355814,0.34255409,0.38990117,0.30452963,0.35703348,0.38258819,0.35930086,0.37259865,0.33208245,0.39984135,0.36213051,0.38434144,0.32608359,0.41281117,0.38477795,0.42359016,0.35338812
7.92,0.42601935,0.3646795,0.37994957,0.35345798,0.43180936,0.40353435,0.44705983,0.38691972,0.34652951,0.35286647,0.27382388,0.3869434,0.41240229,0.36472897,0.38567298,0.34433811,0.40115478,0.40175451,0.39373464,0.38539164,0.41502443
7.94,0.38438043,0.36951891,0.42171568,0.36757017,0.37060667,0.37065021,0.28871886,0.3544748,0.36071318,0.3362406,0.42441111,0.39785947,0.41513664,0.34139972,0.36683443,0.31909508,0.3752802,0.32399746,0.41539777,0.30534396,0.3630542
7.96,0.34852352,0.41642898,0.38943589,0.39422203,0.38565418,0.36449353,0.39879688,0.37942858,0.39614775,0.31887075,0.31367833,0.39195961,0.36894228,0.40901964,0.37371477,0.42960511,0.33002117,0.36810804,0.43100435,0.33707243,0.35185272
7.98,0.35562236,0.4306856,0.39801768,0.33815035,0.39449881,0.37615392,0.31004924,0.37824519,0.36413543,0.36635468,0.37108989,0.40388965,0.36417238,0.37745609,0.35539449,0.33128904,0.44532217,0.33279156,0.38949998,0.31704733,0.33289067
8,0.36982373,0.33768527,0.33662873,0.38216702,0.34775089,0.33759661,0.34362883,0.27152837,0.3573219,0.34670021,0.29947985,0.37893329,0.36473529,0.3618737,0.36102786,0.32864624,0.36849036,0.34279635,0.30681989,0.34258184,0.334367
8.02,0.34446283,0.38391055,0.37137426,0.3257213,0.35340833,0.37652268,0.35918199,0.29551743,0.3426175,0.2741693,0.37476485,0.3757493,0.37485727,0.32821575,0.34317959,0.34789695,0.2905756,0.45336874,0.39765803,0.32705796,0.32261232
8.04,0.31540967,0.34787199,0.38851884,0.42473165,0.41739173,0.27651645,0.33905632,0.31994141,0.3429733,0.3446054,0.34294608,0.29363756,0.35540397,0.36951945,0.42173027,0.31371413,0.33421891,0.32911745,0.36785597,0.36539779,0.38096033
8.06,0.43309295,0.34349111,0.30065198,0.34738696,0.30928784,0.3417899,0.35128157,0.37681288,0.41444299,0.26478838,0.38037538,0.31771632,0.38040316,0.35793531,0.33766324,0.32861125,0.31064787,0.36842489,0.39639932,0.31271477,0.313121
8.08,0.33149885,0.27643017,0.33830159,0.27302876,0.36539733,0.29675318,0.25662657,0.3468025,0.3212386,0.36027569,0.33264057,0.36684401,0.30289865,0.34351061,0.28206175,0.31502208,0.35758354,0.37600741,0.36364715,0.31382434,0.28313932
8.1,0.32771408,0.23881814,0.34860605,0.33303545,0.39519829,0.30492728,0.30862006,0.33506028,0.33164091,0.37019145,0.31098056,0.41236327,0.32827877,0.39295059,0.33356704,0.32656753,0.3083455,0.31301258,0.34603182,0.32988682,0.31783639
